Filename,Class,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Image_54,Corroded,27.123667279411762,57.745636293733185,41.80104166666668,51.72230680507498,0.5169075749174735,0.39265085334794403,0.49199935704380265,0.4489661982774954,2.622166053921569,4.113156478277586,3.1477941176470594,3.6890888119953873,7.256948588366554,7.6964313063506635,7.385202263489388,7.556244373209061,0.0019772682644595826,0.0012990365253005786,0.0017884792047755075,0.0014891704769747418,0.04446648473243171,0.03604214928802913,0.04229041504614855,0.03858977166264063,0.9915914042739172,0.9820770842711528,0.9870205819664071,0.9839462962468759
Image_55,Corroded,33.4929993872549,57.492103037293354,46.48152573529412,69.52575163398693,0.4770793672594887,0.38691058325647665,0.44613991332105857,0.3574948950390968,3.1015165441176467,4.3822222222222225,3.602389705882353,4.673125720876586,7.143549577709442,7.488851219046292,7.271488263377517,7.573305848421679,0.002028628139943171,0.0013516866682896785,0.0017260184869175921,0.0011980231186035713,0.045040294625403716,0.03676529162525001,0.04154537864693969,0.03461247056486392,0.9739452940076787,0.9553430023125924,0.9638445775853324,0.9459944639684923
Image_56,Corroded,29.93414522058824,58.125121107266445,42.74673713235295,59.09768550557479,0.4747571144955961,0.3704628959586636,0.4199508745082154,0.33966024682148716,2.8256280637254902,4.142898885044214,3.4410998774509807,4.343637062668204,7.268037243021044,7.648759519008263,7.458762153935158,7.725411068018069,0.0013173576099787343,0.0008437293141770659,0.0010609518752928565,0.0007384636760977242,0.03629542133628888,0.029047019023938858,0.032572256220483965,0.027174688150882694,0.9828725670446863,0.9666145131375321,0.9753980680867481,0.9660560030879726
Image_57,Corroded,38.84882046568628,69.45442522106883,58.99617034313725,86.23936947327951,0.5060524677115593,0.39801392694693266,0.4536982145850059,0.37656522385137875,3.0253216911764707,4.442660515186468,3.722763480392157,4.7040215301807,7.279038136005887,7.6826345732303984,7.470633870176595,7.726133246097184,0.001817653117753689,0.001166851598348667,0.0014767553438731497,0.0010806387570746236,0.04263394325832046,0.03415920956855804,0.03842857457508865,0.03287307039317477,0.9854014396243514,0.9739319221792886,0.9778138395262811,0.9676322263901864
Image_58,Corroded,32.56910232843137,69.85505574778932,46.50496323529413,55.88210688196849,0.49459458721557975,0.3768450423717146,0.4550360462483179,0.39195483197888276,2.8722273284313724,4.49287197231834,3.385202205882354,3.997170319108036,7.196865671251558,7.646687831136205,7.343146225742481,7.5548559326111056,0.001582164889067606,0.0009377790844647487,0.0013610352923530019,0.0010257340173632685,0.03977643635455049,0.03062317887588989,0.03689221181161414,0.0320270825609088,0.980519487809578,0.9582234386553663,0.9721567885902609,0.9665798773480992
Image_59,Corroded,29.895496323529418,56.51178777393311,52.86499693627452,74.41642445213381,0.5031887754436654,0.4362990594210414,0.468307428431534,0.36930248418051737,2.600183823529412,3.662821991541715,3.245021446078432,4.270080738177625,7.123040341502224,7.409288537657957,7.276483051374328,7.593414076816183,0.0018292413496686978,0.0014050350906055858,0.0015470182836078675,0.0010561112374931653,0.042769631161242175,0.037483797707884216,0.03933215330499803,0.032497865122084024,0.9853739431641649,0.9723109851779345,0.9740653490420358,0.963539205620264
Image_60,Corroded,86.50965073529413,151.19240292195312,138.73207720588235,220.54343713956166,0.4411944768155487,0.31773973389681803,0.38320751787743124,0.29926774281576374,4.369791666666666,6.215209534794311,5.428339460784313,7.438139177239522,7.981581966411082,8.425204030942362,8.214775195206208,8.526870629162058,0.0008525365281682527,0.0004862650496267591,0.0006549297539558102,0.00046262536767200247,0.029198228168302486,0.02205141831326863,0.02559159537730718,0.021508727709281236,0.988264754306092,0.9794223955761775,0.9811139300377233,0.9699843679207244
Image_61,Corroded,43.240303308823535,76.20868896578239,63.938327205882345,93.06960399846213,0.46645637321387406,0.3879208069540636,0.4412367180556886,0.3415768673595965,3.308256740196079,4.676570549788543,3.9800245098039215,5.183037293348711,7.471229871512393,7.810532900303519,7.608873655716876,7.9251242672519915,0.00136659193203936,0.0009336480616023084,0.0011648834122918467,0.0007872939178008159,0.03696744421838437,0.030555655149289606,0.03413038839936995,0.02805875830825049,0.981886229780471,0.9680643905152932,0.9732228015376638,0.960998947943009
Image_62,Corroded,33.441544117647055,59.5283813917724,48.910171568627455,69.83889273356401,0.5046000945370746,0.4059220304760618,0.47076171595109095,0.3974724958939535,2.893933823529412,4.144482891195695,3.336764705882353,4.2472895040369085,7.158778980296434,7.529134929780918,7.281439617073816,7.55102443368976,0.0021175837709279484,0.0013478983403449505,0.0017616346477316417,0.0013287037591344295,0.04601721168136927,0.03671373503669915,0.041971831598485686,0.03645138898772486,0.9800073877077942,0.9644413716775654,0.970725515313123,0.9582825086579303
Image_63,Corroded,51.32702205882352,145.75927720107654,112.71314338235294,131.4316032295271,0.4473403075938213,0.3055973277963101,0.39387188813891594,0.32655351451073683,3.643474264705882,6.438738946559017,5.219240196078432,6.13517877739331,7.736571240462776,8.264104477389864,7.976781567322775,8.200904034491195,0.0010230071798557046,0.0005976971859372692,0.0009325528905649269,0.0006908472933767969,0.0319844834233055,0.02444784624332518,0.030537728968686045,0.026283974078833604,0.9911706533323198,0.9747065421429629,0.980431788537665,0.9771922160211988
Image_64,Corroded,31.79171262254902,71.3110649750096,44.5376225490196,50.41061130334486,0.4849065544329873,0.3683249773749484,0.4435039951719398,0.3693963319191654,2.8540594362745098,4.338454440599769,3.277052696078431,4.013933102652825,7.252940781384824,7.670229371652564,7.384757216472992,7.636709230935536,0.0014029898637993802,0.0008407835332608739,0.001191931537186719,0.000859080580163102,0.03745650629462631,0.028996267574653015,0.034524361502954966,0.02931007642711124,0.9818343061587173,0.9591268840194308,0.974482949952507,0.9711058178448576
Image_65,Corroded,27.911029411764705,50.01294886582084,43.41927083333333,64.17277970011534,0.47081763425085243,0.3681632829951488,0.4201501370085969,0.3322446069186703,2.9026654411764703,4.109680891964629,3.5700674019607845,4.67283352556709,7.297983860651112,7.661603282395256,7.4899105869543465,7.782050564584827,0.0013063263443972872,0.0008238506439054804,0.0010495557128718522,0.000717612381361618,0.03614313689204753,0.028702798537868748,0.03239684726747114,0.026788288137945992,0.9858639410260015,0.974557865073307,0.9778846974334409,0.967355911325079
Image_66,Corroded,22.03042279411765,43.691795463283356,34.14353553921569,46.99515570934257,0.5265904670516895,0.41562777231683623,0.4971624964661016,0.42183263213677097,2.368351715686275,3.5478508266051523,2.8548100490196084,3.5802229911572474,6.98573372158119,7.377854675116606,7.121500781413555,7.3684881580407,0.0018654935573532419,0.0011897085688954401,0.0016530331351673642,0.0012253119456465521,0.04319135975346507,0.034492152279836645,0.040657510193903464,0.035004456082712555,0.9866899043427039,0.9735340445453788,0.9792666929067556,0.9715331527409887
Image_67,Corroded,33.13045343137256,61.06835832372165,40.838802083333334,61.62817377931566,0.5327377321184412,0.41681584137681454,0.49671769168188307,0.4386750570302752,2.709191176470589,4.242983467896964,3.2977481617647055,4.085690119184929,7.132852694061555,7.5820146384710085,7.311084746569674,7.52618002735641,0.002311454517756092,0.001532241008064653,0.0021258751422980346,0.0016515165772606017,0.04807758851851965,0.039143850194694095,0.04610721356033169,0.04063885551120506,0.9860890252312267,0.974381455118799,0.9828233157018647,0.974146699218624
Image_68,Corroded,34.897993259803926,65.06771241830066,46.973621323529414,65.07609381007306,0.4861282834542717,0.3639888699951352,0.4403080896518379,0.3735687473704235,3.1427849264705885,4.6348019992310645,3.6378982843137257,4.536362937331796,7.381340978133209,7.813052251574514,7.545000434051805,7.7799972383800435,0.001398391811630443,0.0007973272634471615,0.0010882170610086864,0.0008124084413752082,0.03739507737163333,0.028236983965132703,0.03298813515506274,0.02850277953770839,0.9840638117690144,0.9702131086700749,0.9784566273761184,0.9702096952327005
Image_69,Corroded,31.095802696078437,62.278077662437525,48.401884191176464,66.15534025374856,0.5220534826552644,0.40606794000528174,0.4941272902126314,0.4266960816027441,2.7507352941176477,4.130872741253365,3.304396446078431,4.1403306420607455,7.217054266150816,7.630182352144746,7.360731725170048,7.601476512097804,0.00194854196609327,0.0012200179122541961,0.0016260727732422624,0.001257752430415593,0.044142292261427366,0.03492875480537771,0.040324592660586946,0.03546480551780304,0.9903368074161144,0.9806190204321213,0.9849042733047758,0.9794126969740929
Image_70,Corroded,110.40960477941175,193.10917339484814,142.14996936274508,215.29054978854288,0.40630864166354824,0.28726422616708225,0.3604679202611229,0.2647094799274038,4.908992034313726,7.522245290272973,6.2024816176470585,8.063729334871203,8.176009588152716,8.648758000088577,8.399953569594757,8.728216945563414,0.0006622293333693771,0.0003978034059889721,0.0005840627984879613,0.00035618796839886945,0.025733816921890484,0.019945009550987238,0.024167391222222587,0.01887294275938094,0.9825879731210897,0.9695057862688216,0.977563744648987,0.9660037622635986
Image_71,Corroded,46.9342830882353,87.52555171088044,52.678124999999994,71.08146097654749,0.4362622323295244,0.35401592682513155,0.42096524609958447,0.32894481446083856,3.645373774509804,5.155847750865053,3.8566482843137253,4.939177239523261,7.4846942083181816,7.83019656866512,7.537600036599742,7.842021316328048,0.0012232774663365653,0.0008132403457044367,0.0011693739900218666,0.0007462948107528512,0.03497538371964724,0.02851736919325548,0.034196110744087065,0.02731839692867887,0.9714652594084624,0.9467582555085384,0.9679550320115312,0.9567614461515436
Image_72,Corroded,40.060094975490195,83.02603613994619,52.260952818627445,65.03417147251058,0.4939632499148383,0.38305391351900475,0.4671241510558156,0.40318454080351707,3.225597426470588,4.901345636293734,3.6824908088235295,4.458116109188774,7.459329184989182,7.88528111102088,7.584382897311484,7.807474918613215,0.0013322658164828432,0.0007678926317192941,0.0011345085076578118,0.000907101148953298,0.03650021666350548,0.027710875693837143,0.033682465878522194,0.030118119943869304,0.9848488714876207,0.9684947129061435,0.9801155218373238,0.9753216439746791
Image_73,Corroded,25.501746323529417,48.47138792772012,31.46476715686274,42.90805074971165,0.5282128758297624,0.42054558945018466,0.5031777400163074,0.4222028859943647,2.45514705882353,3.625344098423683,2.7182291666666667,3.430895809304114,7.103348291191038,7.48774088546324,7.191125419583021,7.459244808589748,0.0019986125003003657,0.0013420933391336044,0.0018150036851060888,0.001351493444171134,0.04470584414033993,0.03663459211092167,0.042602860057818756,0.03676266372518637,0.9881570875575091,0.9774590027604624,0.9853295614610349,0.9800457858905448
Image_74,Corroded,22.12559742647059,47.41802383698578,34.95186887254902,43.764951941560945,0.5629274363127418,0.4398360807580384,0.5160579712128038,0.46156249788899945,2.265977328431373,3.5573548635140333,2.81185661764706,3.3359784698193002,7.085911143860169,7.534359092935035,7.264216149054952,7.4547932333045335,0.001753323212901889,0.001060052229046853,0.0014660333606290256,0.0011745092570050763,0.04187270247908402,0.032558443283530206,0.03828881508520505,0.03427111403215653,0.9905440773353796,0.9796642292909694,0.9849749631600967,0.9812309144236675
Image_75,Corroded,25.189307598039214,52.76130718954249,35.381418504901966,45.03331026528259,0.5057988648433244,0.39634028901644985,0.46573771400450453,0.38876214559250577,2.6488664215686275,4.0255286428296815,3.1251072303921568,3.8293118031526343,7.166014205850039,7.5786189047411465,7.316627625563589,7.559536319105518,0.0016619289915912748,0.0010210735793363716,0.0013782552552654027,0.0010157832117626661,0.04076676332002916,0.03195424196153574,0.03712486034001209,0.03187135409364757,0.9856433577613206,0.9698730016918408,0.9797473489877254,0.9742850620585937
Image_76,Corroded,18.64015012254902,37.05034986543637,28.59523590686275,38.09447135717033,0.609569396285801,0.5294694726188286,0.5918697423005997,0.5129813513131943,1.924126838235294,2.7526182237600922,2.250137867647059,2.871833910034602,6.561201280000871,6.8661950923353166,6.6469132890357185,6.9212424095349405,0.0035100312839788186,0.002627662474477846,0.003301244586855117,0.0024935979285759576,0.059245516994780444,0.05126073033500251,0.05745645818230634,0.04993593824667719,0.98605623243762,0.9722422932837487,0.9785199897939476,0.9714598502441245
Image_77,Corroded,20.21055453431373,37.60184544405998,31.50154718137255,45.87041906958863,0.5533572019644645,0.4253660311484401,0.49894888206134597,0.4377707462316914,2.1429993872549025,3.222299115724722,2.671859681372549,3.336101499423299,6.96119719718555,7.384759916405655,7.15902321429253,7.369070942179086,0.0018751058318164893,0.0011294498419189617,0.0015165316806486694,0.0011930891632044637,0.04330249221253309,0.033607288523755705,0.03894267171944767,0.03454112278436333,0.9902135610992888,0.9817456618051598,0.9846732578860221,0.9777315810672103
Image_78,Corroded,27.620450367647067,62.990972702806616,39.46609987745098,44.699284890426775,0.5703849067149107,0.45222105778400556,0.5290952936097622,0.47833442387873487,2.3913143382352944,3.767720107650904,2.8260263480392154,3.2821068819684744,6.982499291407646,7.413438862628587,7.1280663541607705,7.305657529437933,0.0023220984764348454,0.0014734325262471875,0.0019789321236498582,0.0016446468331096154,0.04818815701430016,0.038385316544835055,0.044485189936088375,0.040554245562081606,0.988252462143563,0.9731744306842806,0.9831673670878149,0.980963892657516
Image_79,Corroded,19.483930759803922,40.72975009611688,32.560922181372554,44.6165474817378,0.5854449899383698,0.4727306803657576,0.5362332920682716,0.48595160987022695,2.057643995098039,3.2107035755478663,2.6139552696078434,3.178146866589773,6.703854951476725,7.120720276964461,6.893538040649692,7.083247829711718,0.0027147963486099103,0.001765954211855642,0.0022378340577767575,0.0018249566273049393,0.05210370762824763,0.0420232579871628,0.0473057507896953,0.04271951108457281,0.985979608404826,0.970659721251755,0.976526132043086,0.9678596174617733
Image_80,Corroded,30.47832414215686,77.03280276816609,56.86040134803922,63.942145328719725,0.4958796229942466,0.3624774414826892,0.44188779610255935,0.3915095059370249,2.753967524509804,4.495932333717802,3.5958486519607837,4.1688888888888895,7.228903320569085,7.695114277572261,7.4385903561297075,7.618951805725882,0.0016429285432961482,0.0009862287905414782,0.0013641883061052238,0.0011077842624335921,0.04053305494650197,0.031404279812494953,0.03693491987408696,0.03328339319290616,0.9866464986932709,0.9662591102562821,0.9750467188368812,0.9719929737837273
Image_81,Corroded,36.9750919117647,67.04439830834295,51.61848958333333,71.99926182237601,0.5270929390589097,0.42186411250286127,0.47844394335561397,0.40172697501007454,2.8665747549019605,4.192079969242599,3.407490808823529,4.2799538638985,7.312667564147264,7.715286135246714,7.487219333426562,7.747719813160247,0.0015456238144959272,0.000991608675041584,0.0012505762084820142,0.0008963567527409755,0.03931442247440406,0.03148981859334194,0.03536348693896028,0.029939217637422917,0.9850387949206988,0.9727548437156963,0.9789670121056513,0.9707417309264998
Image_82,Corroded,56.604243259803916,100.33837754709728,59.40477941176471,94.98400615148022,0.5396812156466828,0.4192241592929904,0.5052790057268237,0.4418386645024093,2.5431219362745097,3.999000384467513,2.8946997549019606,3.630188389081123,7.405781022856489,7.8669633933841805,7.565122910041778,7.750854224014679,0.0015397086137993801,0.0010343100227177284,0.0014217477906259012,0.0011183103650578897,0.03923912096109417,0.03216069064429009,0.037706071004891255,0.03344114778320101,0.9908602753818117,0.983814068613106,0.9903940986680121,0.9846780304043109
Image_83,Corroded,23.095971200980394,46.23026528258363,36.866789215686275,50.747681660899666,0.5405946319625822,0.45289452870034047,0.5171523999528732,0.4378218504929924,2.4129748774509805,3.5476355247981552,2.9019607843137254,3.6965474817377943,6.804312964248886,7.157501987845926,6.920213374436806,7.197797665715956,0.0028642712350718477,0.0020297046606597502,0.0026175198963815,0.0019396532342498033,0.053518886713681255,0.045052243680639814,0.05116170341555781,0.044041494459768314,0.9805244831283414,0.9610682605637125,0.9688953782346554,0.9572641651159356
Image_84,Corroded,42.22354473039216,104.21437908496733,84.39136029411766,109.07334102268359,0.4879146545003362,0.3529705111163284,0.41618351985788793,0.3394128291310762,3.005652573529413,5.11363321799308,4.247212009803923,5.15115724721261,7.52183846710705,8.029835042138963,7.809436569552597,8.047329055401878,0.0012096234020569016,0.0006736794368711291,0.0009241745775362844,0.0006652675655904386,0.03477964062575836,0.02595533542205011,0.030400239761164457,0.02579278126899925,0.9882706904118482,0.9710596112508528,0.9765547931838348,0.969710079852416
Image_85,Corroded,42.99845281862746,75.73703960015382,53.07009803921568,81.20868896578241,0.4379067836149455,0.3268142560740534,0.4142828671942328,0.3463244315016001,3.5230545343137263,5.084459823144946,3.9734375,5.115001922337563,7.611165921715724,8.013699133100346,7.7241152355358444,7.983953000788548,0.0011444846229890552,0.0006789481642895757,0.001005611104352893,0.0007405311978165911,0.03383023238154085,0.02605663378661134,0.031711371845962344,0.02721270287598406,0.9824684696476966,0.9691587097573593,0.9784008600310725,0.9669313293298679
Image_86,Corroded,108.89160539215688,213.92524413687045,149.42775735294117,211.05803921568625,0.35356520341374853,0.22264903711410883,0.3046967823918283,0.22327183725435426,5.268688725490197,8.425420991926181,6.8066482843137255,8.484444444444444,8.38335971225743,8.89237337001404,8.625398123235076,8.899436146121307,0.0004648142766604192,0.00023202278838426225,0.00037213024475261924,0.00023407517381966912,0.021559551865946082,0.015232294258720918,0.019290677664421725,0.015299515476630922,0.982933964546081,0.9664695038062756,0.9765903076220482,0.9669191321874494
Image_87,Corroded,38.782444852941175,86.24222991157248,50.63167892156863,61.97488658208382,0.5893767523339359,0.460516613354494,0.5136726039802746,0.4584996570345404,2.515410539215686,4.225743944636678,3.181495098039216,3.7522952710495967,7.253515896662331,7.72424573133109,7.517018616420509,7.710046071346659,0.0022348774547349577,0.0013933727024518562,0.001589192731799368,0.0013142486084301117,0.04727449052856052,0.03732790782312687,0.03986468025457332,0.03625256692194515,0.9913501573929961,0.9806912311008993,0.9886516825914007,0.9861250658575805
Image_88,Corroded,36.63163296568628,62.33336409073433,46.07530637254903,68.53736255286427,0.4698754178585437,0.37242708785811973,0.43712228110177204,0.3516447354304801,3.2104932598039215,4.466605151864667,3.612346813725491,4.714063821607073,7.429788365137573,7.784737062753245,7.547199814730437,7.843620982409567,0.001341213650173611,0.0008341363397776351,0.001112667965183163,0.0007900481301294666,0.03662258388171991,0.028881418590118373,0.03335667796983331,0.028107794828649696,0.9841106977006557,0.9729273086425659,0.9799644246441438,0.9702335101763196
Image_89,Corroded,22.48258272058824,43.47440215301807,32.66358762254902,44.28593617839294,0.5244642014486821,0.41250366536892724,0.475497043222523,0.4041870000407415,2.421583946078432,3.5344713571703195,2.870389093137255,3.6115801614763554,7.044014674288943,7.431865470621735,7.21488848859596,7.4629486342571125,0.0017554719976992028,0.0011119195423757548,0.0014401800088908112,0.0010780618048155553,0.04189835316213757,0.03334545759733633,0.03794970367329383,0.0328338515074847,0.9890625446784739,0.9787884158209667,0.984033425382316,0.9783923422294749
Image_90,Corroded,30.29466911764706,59.22968089196462,42.97015931372549,57.30094579008074,0.4641487329889527,0.35618188663737654,0.4227940493501125,0.341763768668682,3.0019914215686274,4.330149942329872,3.469669117647059,4.404890426758939,7.263935796179895,7.639748227361537,7.401485563123207,7.676631403980882,0.0013920264150582107,0.0008677905652766263,0.0011807992503258965,0.0008183081626103939,0.03730987020961358,0.029458285172029725,0.03436275964363014,0.028606086111357384,0.9818275540773952,0.964339173064188,0.9740821666721599,0.9655004100533122
Image_91,Corroded,38.480024509803926,67.9605997693195,59.292325367647074,90.3123721645521,0.4184814562864013,0.33665180166934483,0.39348232815872947,0.27948257846250935,3.2531556372549026,4.648981161091888,4.042601102941178,5.398692810457516,7.617072273230481,7.939382986772775,7.756666411142904,8.105413484520794,0.0009322291766162656,0.0007190051559443688,0.0009082834961688417,0.000529701098311787,0.030532428279065285,0.02681427149755087,0.030137742054919137,0.023015236221072922,0.9873298236745855,0.9775618466469593,0.9804726807464004,0.9701831477099749
Image_92,Corroded,48.68949142156863,96.4005382545175,67.07210477941177,85.34143790849674,0.4679253274006039,0.3637539395671398,0.435062222943125,0.366508053224063,3.481127450980392,5.173471741637831,4.025566789215686,4.926797385620915,7.5353870370847025,7.945102170159249,7.664758200680511,7.908565738039107,0.0012377459193504302,0.0007576595580826053,0.001073021747570045,0.0008010535089792602,0.03518161337048701,0.027525616397868467,0.032757010662910695,0.028302888703792415,0.9806288726515049,0.961638025329073,0.9732672259263004,0.9660386195667083
Image_93,Corroded,31.116222426470586,60.25544021530181,38.13337928921569,50.220638216070746,0.46752528769160656,0.35657204833895284,0.42366187250330833,0.34639664679621157,3.0871783088235296,4.496301422529797,3.4551930147058822,4.347912341407151,7.326691644973698,7.7187198626561715,7.461937084808738,7.727356833518463,0.0014429352733548995,0.0008547636648194192,0.0011542728927125385,0.0008251531920485438,0.03798598785545664,0.029236341508804057,0.03397459186969784,0.028725479840179237,0.9815367500200455,0.9641803215683346,0.9772963510263909,0.9701448019558397
Image_94,Corroded,89.41625306372549,155.17211841599385,137.76162683823532,217.38965013456365,0.45057984679583474,0.3434209209260125,0.3949769516663455,0.2980178733449213,4.305193014705883,6.3423144944252225,5.641651348039217,7.632756632064591,7.74526153593718,8.140353192592228,7.979084605342372,8.322641881172164,0.0013823507823012783,0.001009526960100668,0.0012067809612739094,0.0007803523945556089,0.03717997824503503,0.03177305399392177,0.034738753018407405,0.027934788249700568,0.9857035435919714,0.9750080245161928,0.9777999969712273,0.964989235236112
Image_95,Corroded,45.39494485294117,78.52321414840446,78.44860600490195,119.77442522106882,0.42622914111724863,0.32607422872211883,0.3858318713479504,0.28064481273369585,3.4358455882352943,5.0240369088812,4.566038602941176,6.047581699346406,7.567303611508914,7.9266192812687075,7.768056790372779,8.099566249571241,0.0012989292636095492,0.0009574068235370982,0.0011869852490628606,0.0007367292708671923,0.036040661253777646,0.030941991266515124,0.03445265227907513,0.027142757245114068,0.9884802173020873,0.9800787290359149,0.9800768172269779,0.9696138442350364
Image_96,Corroded,75.14238664215686,136.7365321030373,110.79941789215685,173.3052210688197,0.4301515712353461,0.2914151144503595,0.3535085131951464,0.2733399447283733,4.060860906862745,6.367873894655902,5.437561274509804,7.037108804306037,7.937762165660146,8.441529525878481,8.245106050298368,8.52453435875481,0.0008404147959543805,0.0004279384455835089,0.0005670988500141172,0.0003942573768318192,0.02898990851924822,0.020686673139572464,0.023813837364316512,0.019855915411579977,0.9858623596065023,0.9741639238007117,0.9790228737329376,0.9672542546231182
Image_97,Corroded,48.218091299019626,90.38036139946176,72.84529718137256,102.42738946559017,0.4731974157994044,0.36325155946590615,0.44036356977784,0.3718687299965716,3.5609528186274515,5.159077277970011,4.244469975490197,5.395478662053057,7.383528537004382,7.771736921790953,7.514064013197606,7.787185045289346,0.0016035703712589512,0.00100515328369401,0.00140350811117569,0.0010332655009067729,0.040044604770917036,0.03170415246768174,0.03746342364461222,0.03214444743508236,0.9740710188322206,0.9514736860979699,0.9608065284926227,0.9450058006337453
Image_98,Corroded,23.849785539215688,50.38669742406767,34.49877450980393,40.39787773933103,0.5315635758730125,0.41533640763301355,0.5024998299274506,0.4405851557738678,2.346323529411765,3.541237985390235,2.7730392156862753,3.3737793156478277,6.992877084313274,7.391885492153078,7.116481884498315,7.346321735468386,0.002005942468228867,0.0012782013128656486,0.0017700986117869335,0.001369404397592917,0.04478774908642839,0.0357519413859674,0.04207253987801228,0.037005464428823444,0.985165945317829,0.9686334738340342,0.9784769862619191,0.9748516512319768
Image_99,Corroded,61.90303308823529,127.65287197231835,122.67538296568627,175.06123798539025,0.4131755252307001,0.2990132254586152,0.3550019707225341,0.26127512084976456,3.9888786764705886,6.373210303729335,5.746522671568627,7.274140715109574,7.91188982110851,8.35214664180041,8.183329720505057,8.485498685229771,0.0009177951013432333,0.0006364823750247775,0.0007833557246236422,0.0004927087310487892,0.03029513329469328,0.025228602320080624,0.027988492717966114,0.022197043295195628,0.9888609793136344,0.9769735741182141,0.977859045692926,0.9684222874334328
Image_100,Corroded,34.26465992647059,77.57407151095732,57.688158700980395,71.55793925413302,0.42568090738995346,0.2889913650321414,0.37649765304367444,0.3116369678113719,3.2110447303921577,5.27603229527105,4.212974877450981,4.9518954248366,7.607715470981361,8.093779295759083,7.804557334597119,7.990365802863092,0.0010096367026053686,0.0005764432424106837,0.0008693905382695358,0.0006574023742975261,0.03177478092143782,0.02400923244109823,0.029485429253608225,0.0256398590927783,0.9882129183127331,0.9732528393908685,0.9800873269039099,0.9753273505628196
Image_101,Corroded,37.87734375000001,74.65470203767782,51.930912990196084,67.9049134948097,0.473866097964274,0.36804509253707746,0.4403694839294985,0.36807379072947494,3.328048406862745,4.9985697808535186,3.851930147058823,4.681168781237986,7.254302855879611,7.680061118444856,7.392875138244721,7.630881178609136,0.0016947089301215285,0.0010133092571824546,0.0014210485027918952,0.0010441478974534534,0.04116684260568848,0.031832518863301636,0.03769679698319069,0.03231327741739382,0.9736592430570203,0.9480300958894062,0.9638101775500273,0.9527282516401225
Image_102,Corroded,40.0537224264706,69.90260668973472,66.69589460784316,107.09074971164938,0.4356187471374408,0.34310983157263675,0.4064231922292798,0.2996070802185161,3.3849111519607846,4.871280276816609,4.425122549019608,6.000676662821991,7.61405485877946,7.95664355822629,7.784885355440064,8.144704086508309,0.0012237885565722923,0.0009162350682559174,0.0011843189208702786,0.0007302328489574811,0.03498268938449833,0.030269375088625754,0.03441393498090967,0.027022820891932822,0.9895484274875552,0.9816758897833449,0.9825222738364032,0.9719285750533215
Image_103,Corroded,49.838802083333334,116.61011918492889,85.61363357843136,109.92539792387544,0.43618145570704664,0.29608844282802566,0.37697164932129945,0.2966967512619123,3.6339920343137253,6.170288350634372,4.966942401960784,6.0606997308727415,7.818339283304502,8.35202433634239,8.082832781634002,8.344001430806802,0.0008689250894712972,0.00044705036849607274,0.0006554320444285252,0.00044968029774725094,0.02947753533576539,0.021143565652369817,0.025601407079075267,0.021205666642368285,0.9880454430577038,0.9718487893937777,0.9793150792436545,0.9734628361390799
Image_104,Corroded,58.23376225490196,129.94388312187624,94.0914981617647,116.06276047673973,0.3961202648665007,0.25393522826551024,0.34436094118688554,0.28286738891462615,3.8636642156862746,6.454978854286813,5.094561887254901,5.972395232602846,8.000552115936461,8.535347193826858,8.242720329932538,8.434367734355138,0.0006639209998107699,0.00033535961459238244,0.0005340146743440024,0.0003989089459426261,0.025766664506892814,0.018312826504731115,0.023108757524886586,0.019972705023171652,0.9881971960602719,0.9736588679804339,0.9809085174361688,0.9764728516453245
Image_105,Corroded,72.8100030637255,120.21465590157632,113.81011029411766,169.30442137639372,0.43516723829431836,0.3124273083627078,0.3758606883328865,0.2821151734916235,3.888281250000001,5.905636293733179,5.223406862745098,6.686997308727413,7.85414877483726,8.297695050939094,8.109773800907055,8.405220700658532,0.000898287082717585,0.0005641641689581729,0.0007349959816762186,0.00047518730042167264,0.029971437781954754,0.023752140302679522,0.02711080931429784,0.021798791260564717,0.9880788130232112,0.9802063474894593,0.9812507641468753,0.9721246838293547
Image_106,Corroded,33.391176470588235,61.18972702806614,41.11317401960784,56.888396770472895,0.46177163102703883,0.3654854359799323,0.4374307602187625,0.3521569936796022,3.1647058823529415,4.505866974240677,3.5083333333333333,4.462345251826222,7.354534631996495,7.7138906477171165,7.4491397726972615,7.732770530518717,0.0014184938729244762,0.0009174090762417849,0.0012673164083150108,0.0008690427379762996,0.03766289782962108,0.030288761550149007,0.03559938775196858,0.029479530830328688,0.9814025537369688,0.9659303952028078,0.9770728179979912,0.9683251244745519
Image_107,Corroded,26.493795955882355,74.46906574394464,46.80464154411765,48.03657054978855,0.43004810711681435,0.26664454879249766,0.38390821109209017,0.358457891419787,2.9482383578431373,5.386835832372165,3.86937806372549,4.038692810457516,7.549952150775587,8.135250535754443,7.750825411537039,7.8118210390633065,0.0010346078487691033,0.0005400705167518304,0.0009426791885182381,0.0008950415516109574,0.03216532059173518,0.023239417306632936,0.030703081091614213,0.0299172450538307,0.9918031256304646,0.9768398162587407,0.9854355479077698,0.9850605408335183
